,Movie Title,ggg,Plot,img
479,Do Lafzon Ki Kahani,"Action, Drama, Romance",artist,https://m.media-amazon.com/images/M/MV5BZTI0MmQyN2MtNzAxNy00ZGZjLTgwZWEtOGMxOTJmMWJlMGQyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_
480,Ab Tak Chhappan 2,"Action, Crime, Thriller",police,https://m.media-amazon.com/images/M/MV5BOTU0OWM3ODktMzZmOC00MTJjLWE2ZTktYzA1ZjE4OTM4ZDE4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
481,Zila Ghaziabad,"Action, Crime, Drama","gang war, police, reference to madhuri dixit, reference to salman khan, place name in title, submachine gun, semiautomatic pistol, teacher, rivalry, gangster, organized crime",https://m.media-amazon.com/images/M/MV5BMTQxNjE5ODQyOV5BMl5BanBnXkFtZTgwNDgxMjU3MjE@._V1_
482,Phool Aur Kaante,"Action, Drama, Romance","fistfight, crime boss, love, lead actor's first film, famous entrance, baby, father son relationship, college, child kidnapping, shower room, threat, cheque, college principal, writing on a wall, towel, grandfather grandson relationship, face slap, eyeglasses, shot in the arm, shot in the leg, wedding, flirting, mob summit, rain, fight, marriage, film debut, actor shares first name with character",https://m.media-amazon.com/images/M/MV5BZjNhNjc5OWQtMjViNS00NzI1LWE2NDEtNWRkZDI5MWY1ZDY1XkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_
483,Jayantabhai Ki Luv Story,"Action, Comedy, Romance",love,https://m.media-amazon.com/images/M/MV5BMjIxMDQwMTA1Ml5BMl5BanBnXkFtZTgwMDMyMTA1MTE@._V1_
484,D,"Crime, Drama, Thriller","mechanic, mumbai, return to hometown, kingpin, one letter title, apostrophe in title, punctuation in title, character name as title",https://m.media-amazon.com/images/M/MV5BOGY5ZmM0MmMtZmEzOS00YjA0LTk5OGYtNjYwYTdlMjFkMGY2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
485,Road,Thriller,"on the road, home invasion, hitchhiker, truck driver, lust, watchman, murder, psychopath, black comedy, romantic fantasy, rajasthan, hostage, highway, desert, stockholm syndrome, road movie, psychopathic killer, elopement, biscuit, insane man, stolen car, police, gun, deception, fear, attempted murder, hotel clerk",https://m.media-amazon.com/images/M/MV5BOTNmYzEwNjMtMDBmZS00ZTBhLWE1NjYtMjQ3ODk2OTExNTBiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
486,Nasha,"Drama, Thriller","friendship between boys, high school friends, male nudity, basketball, older woman younger man sex, drama teacher, obsession, caught masturbating, older woman teenage boy relationship, kiss, breakup, sexual awakening, coming of age, boyfriend girlfriend relationship, teacher student sex, teacher student relationship, sexual fantasy, masturbation, sexual attraction, jealousy, voyeur, voyeurism, sex scene, sex, partial female nudity, shower, older woman younger man relationship, teenage boy, one word title, teenager",https://m.media-amazon.com/images/M/MV5BNTEzODBhZTEtYmQxNi00OGM4LThiNmItZTQ5Y2ExMWUyODZiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
487,Saajan Chale Sasural,"Comedy, Drama","man slaps a man, man slaps a woman, woman slaps a man, love, singer, village, villager, musician, power failure, candle, harmonium, farce, bigamy, husband wife relationship, remake, portrait, friend, musical duel, train station, music producer, insult, humiliation, anger, mother son relationship, telephone booth, woman in jeopardy, temple, presumed dead, mistaken identity, marriage, hospital, fight, death of wife, breaking the fourth wall, abduction",https://m.media-amazon.com/images/M/MV5BN2QwYjkxODQtYTQzYS00YmI0LWJkNTEtNDdlMTc0OWZlOWIzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
488,Khamoshiyan,"Drama, Horror, Romance","love, writer",https://m.media-amazon.com/images/M/MV5BOTQwMzcwMTAtMzFiNC00ZDk0LTk2NjktYWNmYWQzODQxOGFmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
489,Ajooba,"Action, Adventure, Comedy","persia, sword and sorcery, tyrant, middle east, divine intervention, attempted child murder, sorcerer, vigilante, devil worship, good versus evil, prince, action hero, title spoken by character, magical ring, non comic book superhero, character name as title, superhero, escape, magician, necklace, heir, blacksmith, sword, baby, miniaturization, newborn son, palace, prime minister, python, secret identity, shot with multiple arrows, sorcery, star, tyranny, vizier, voyeur, whip, whipping, midwife, man disguised as woman, leopard, lion, india, flying carpet, evil vizier, evil man, elephant attack, elephant, little person, death of brother, bird messenger, best friend, abduction, arrow catching, auction, blind woman, woman in jeopardy, bathtub, castle, chase, cult film, horse, imprisonment, mask, dolphin, dungeon, monster, woman in a bathtub, commoner, princess, rescue, animal human communication, chosen one, miracle, attempted murder, attack, magic, masked hero, hero, villain, king, tough guy, one word title",https://m.media-amazon.com/images/M/MV5BODM4ZDEwYmEtMzg2OC00NDUzLWIyMTMtMDQ0YmE0OTY2OTRmXkEyXkFqcGdeQXVyNjY5MTk5MzI@._V1_
490,Love Sonia,Drama,"human trafficking, sex trade, forced into prostitution, inspired by true events",https://m.media-amazon.com/images/M/MV5BMDhjZGQ2MDEtOTlkMC00N2Y0LWIyZWQtZGU2M2RmYTMzZDkwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
491,Awwal Number,"Action, Drama, Sport","cricket the sport, police officer, fratricide, cricketer, sniper, bomb, rivalry, helicopter, insanity, interrogation, death, blood, fistfight, brawl, suicide, cricket sport, suicide pill, beach, helicopter pilot, memory, sabotage, jealousy, terrorism, attempted murder, hatred",https://m.media-amazon.com/images/M/MV5BZTgwNjkyOGQtNWUwOC00ODFkLWJmYWItODI2NDYyYmJkZDY4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
492,Raakh,"Action, Crime, Drama",love,https://m.media-amazon.com/images/M/MV5BZmI2NmU0NjEtN2I1Ni00MzNiLWJkMzAtYzczYmU5NmFiOWY5XkEyXkFqcGdeQXVyMTU2NzAzMDU@._V1_
493,Vishwatma,"Action, Drama, Thriller","flashback, bandit, shootout, father son relationship, brother brother relationship, rape, police inspector, grief, villain, shot in the back, gangster, rivalry, drunkenness, rapist, nightmare, casino, attempted rape, good versus evil, disguise, car chase, widower, father son conflict, father son reconciliation, costume, extradition, trauma, mission, tough cop, tragic past, massacre, single father, three man army, nairobi kenya, indian abroad, kenya, revenge, police officer, death of brother, murder of brother, murder of family, harmonica, title spoken by character, horse chase, trap, photo album, toy gun, wedding, photograph, abduction, village, bride, fight, cat, boy, shot to death, strangulation, anger, cigar smoking, ambush, revolver, arrest, mother son relationship, corpse, face slap, interrupted wedding, rescue, motorcycle, airport, money, handcuffs, girl, binoculars, exploding car, coffee, suicide, party, swimming pool, bar, tears, hanging, swimming, bikini, airplane, corrupt cop, woman in jeopardy, held at gunpoint, semiautomatic pistol, chimpanzee, drink, disarming someone, falling into a swimming pool, counterfeiting, attempted drowning, parachute, trip wire, father slaps his daughter, counting money, flute, exploding airplane, time bomb, kicked in the head, blackface, father disowns son, false accusation of rape, memory, tough guy, opening narration, crashing through glass, detective, showdown, birthday, happiness, elevator, capture, wrongful imprisonment, courage, hero, release from prison, jail, gang, whistling, jeep, murder of a child, water, birthday gift, disco, flat tire, gang war, black eye, light airplane, motorcycle crash, mob summit, rock climbing, journey shown on a map, falling from an airplane, falling through a roof, rape and revenge, death, murder, friendship, death of son, death of mother",https://m.media-amazon.com/images/M/MV5BMTY3MDMwMjg0Ml5BMl5BanBnXkFtZTcwMTUyNDE0MQ@@._V1_
494,Samrat & Co.,"Mystery, Thriller","simla india, mansion, whodunit, murder, private detective, character name in title",https://m.media-amazon.com/images/M/MV5BNjY3OTkyMzQwNF5BMl5BanBnXkFtZTgwODc4Mjg1NzE@._V1_
495,Woh Saat Din,"Drama, Romance","love, musician, forbidden love, remake, ill mother, attempted suicide, harmonium, forced marriage, flashback, love triangle, three word title, death of mother",https://m.media-amazon.com/images/M/MV5BYjg3YjhhNzYtMzk2Mi00MzExLWI2MTEtNjY4Y2VlMDI5NDk5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
496,Wajah Tum Ho,"Drama, Mystery, Romance","woman on top sex, woman wears a bra and panties, murder, police, lawyer, police officer, investigation, sex in bed, kissing while having sex, detective, swimming pool, explosion, rape, black bra and panties, sex scene, screaming, revenge, lust, businessman, fight, love, bare chested male, death of father",https://m.media-amazon.com/images/M/MV5BMTUwODA2MDkxMl5BMl5BanBnXkFtZTgwMjAxNTIzMDI@._V1_
497,Mirch Masala,"Drama, Thriller","soldier, village, tax collector, spice factory, guard, women's rights, student, sexism, school, sanctuary, revenge, refuge, pursuit, outpost, old man, lust, male female relationship, isolation, husband wife relationship, father daughter relationship, factory worker, face slap, death, celebration, blindness, blind man, barricade",https://m.media-amazon.com/images/M/MV5BMTU3MTUyMjI4OF5BMl5BanBnXkFtZTgwNDgxNzE4MDE@._V1_
498,Bangistan,"Comedy, Drama",mission,https://m.media-amazon.com/images/M/MV5BMWY2ODBhNmEtODE0OC00YTk0LWFjMGYtMGQ2YmI4YmZlOWZmXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_
499,Kareeb,"Drama, Romance","surgery, hospital, doctor, theft, con artist, lottery, laundry, canceled wedding, breakup, liar, lie, saree, irresponsibility, slacker, family relationships, lead actress's first film, courtship, falling in love, love at first sight, love",https://m.media-amazon.com/images/M/MV5BNTA2NDA2ODU2NV5BMl5BanBnXkFtZTcwNjYyMzUyMQ@@._V1_
500,Mission Istaanbul,sorry,"place name in title, news reporter, istanbul turkey, divorce, city name in title, bare chested male, tv channel, terrorist, terrorism, submachine gun, martial arts, loss of wife, helicopter, gun, explosion, exploding bus, ex commando, estranged couple, divorcee, chase, car chase",https://m.media-amazon.com/images/M/MV5BOWFjZDEwNTEtMmM0ZC00NTZkLWI4YWMtZTg0YzZlMThhMmNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
501,Haseena Parkar,"Biography, Crime, Drama",gangster,https://m.media-amazon.com/images/M/MV5BMzJhODg0YzAtYWRkZS00NmQzLWIzODYtMTNkMDQ4NmQ5YjU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
502,Happy Phirr Bhag Jayegi,Comedy,sorry,https://m.media-amazon.com/images/M/MV5BMDM3YjNiOTQtMDllYS00MmU0LTliZmMtZjcxMGEwNDNmMDIzXkEyXkFqcGdeQXVyMTA0ODA4Njk5._V1_
503,Barah Aana,"Comedy, Crime, Drama","ransom, bombay, kidnapping, mumbai india, independent film",https://m.media-amazon.com/images/M/MV5BMTQ2MjI0MzQ3N15BMl5BanBnXkFtZTcwMjYzMDQzMg@@._V1_
504,Sapoot,"Action, Crime, Drama","police officer, father son relationship, gangster, brother sister relationship, womanizer, roundhouse kick, hit and run, feud, red saree, shootout, businessman, helicopter, traitor, brother brother conflict, revenge, organized crime, mental retardation, two man army, crime boss, rivalry, brother brother relationship, death of father, crashing through glass, murder, beating, hotel, shot in the chest, police station, rescue, blood, sunglasses, marriage proposal, attempted murder, explosion, rape, stewardess, bomb, betrayal, greed, ambush, motorcycle, shot to death, man slaps a woman, job interview, nightclub dancer, hit by a truck, insult, shot in the shoulder, playing cards, wedding, love, nightclub, airplane, swimming pool, truck, suicide, marriage, rape victim, police shootout, wedding night, bare chested male, prostitute, threat, interrupted wedding, falling from height, shot in the head, abduction, face slap, showdown, grief, secretary, massacre, police chase, suitcase full of money, cheating at cards, diamonds, dual wield, murder at a wedding, thrown from a helicopter, car hit by a truck, pole vaulting, police raid, horse, exploding car, tough guy, death of sister",https://m.media-amazon.com/images/M/MV5BMTU1Njg0MjkwNV5BMl5BanBnXkFtZTgwOTI4ODc1MzE@._V1_
505,Fugly,"Drama, Thriller",murder,https://m.media-amazon.com/images/M/MV5BZDhkZTc5ODAtOWVlYy00MjI1LTlhNmQtYzUyZGFmNmU5NjIyXkEyXkFqcGdeQXVyODMxOTk0MjQ@._V1_
506,Netaji Subhas Chandra Bose: The Forgotten Hero,sorry,"india, soldier, nazi, hero, british italian, world war two, female soldier, elephant, based on true story, character name in title",https://m.media-amazon.com/images/M/MV5BMWFiZGQ0ZDUtNzk0Zi00NjQ0LTk1YjMtM2NiMWY3MWQxOGFjXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_
507,Sanam Bewafa,"Drama, Romance","love, wedding, deception, dowry, consummation of marriage, wedding night, forbidden love, revenge, family feud, pathan, muslim",https://m.media-amazon.com/images/M/MV5BNmI4NTNmZGQtN2QyNC00MWVjLTliNWQtZjNjNGYyZTFlNGFjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
508,Department,"Action, Crime, Thriller","organized crime, gangster",https://m.media-amazon.com/images/M/MV5BNmZlMGM2ZDEtMDgzYy00MTU3LThjNWEtZjc1OTc3OTRmNTI1XkEyXkFqcGdeQXVyODI1MTQ5ODY@._V1_
509,Family of Thakurganj,"Action, Drama",love,https://m.media-amazon.com/images/M/MV5BZTdkYmNiZWMtZTM0OC00N2IxLTlhYzYtZjZmOGNhNjYzNDQ3XkEyXkFqcGdeQXVyODQwMDcwNDY@._V1_
510,Satyam Shivam Sundaram,"Drama, Romance","disfigurement, breasts, half naked, partial female nudity, bathing, see through clothes, deep cleavage, kiss, love, village, religion, hinduism, hindu, melodrama, sugarcane, waterfall, temple, scar, mud, morning, flood, fair, dam, burned face",https://m.media-amazon.com/images/M/MV5BYmMzZDJlZTEtMjYyNy00YjNjLTlmZDEtYmZkNzc3ZTRjNDA3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
511,Joru Ka Ghulam,"Comedy, Romance","love, marriage, husband wife relationship, father daughter relationship, class differences, lie, f rated",https://m.media-amazon.com/images/M/MV5BM2E4YzI1OGYtOGQ3NC00ZjQ5LWJhZmMtZmQ5OTA5ZjhiNGIwXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_
512,Monsoon Shootout,"Action, Crime, Drama","decision, rookie cop, consequence, ruthless killer, violent cop, tough decision, unintended consequences, moral choice, multiple outcomes, episodic structure, gangster, police, heavy rain, rain, india, mother son relationship, wife, corrupt politician, corrupt official, murder, police corruption, gangster boss, killer, gangster's son, hatchet, violence, rogue cop, tough cop, mumbai india, organized crime, nonlinear timeline, multiple choice, making a choice, gunshot, corruption, repeated event, multiple endings",https://m.media-amazon.com/images/M/MV5BYjQ3MjkzZTktY2RjYy00NGM2LTgyYmUtZjc0NDg1ZTQ0MjhhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
513,Sonali Cable,"Comedy, Drama",sorry,https://m.media-amazon.com/images/M/MV5BMjcxMjc2OTkyM15BMl5BanBnXkFtZTgwNTc1MTEyNDE@._V1_
514,Right Yaaa Wrong,"Crime, Drama, Mystery","police, murder, death, paralysis, outrunning explosion, dolly zoom, affair, nightie",https://m.media-amazon.com/images/M/MV5BNjQ0M2Y3MWMtYzhhYi00NTVlLThiYzItZDVhM2QzNzVlYzE3XkEyXkFqcGdeQXVyODMyODMxNDY@._V1_
515,Helicopter Eela,Drama,sorry,https://m.media-amazon.com/images/M/MV5BNjRkNTE5YTAtYzQyOC00YjI4LThmMzYtMDZkYzg0YzRlN2RjXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_
516,Dangerous Ishhq,"Fantasy, Mystery, Romance",love,https://m.media-amazon.com/images/M/MV5BMTY3MDAzNDU3OF5BMl5BanBnXkFtZTcwMTAzNzU3Nw@@._V1_
517,P Se Pyaar F Se Faraar,"Crime, Drama, Romance","love, mathura, bollywood, hindi, based on true story",https://m.media-amazon.com/images/M/MV5BMDJiYjFmYjctNWY0OS00ZmE1LWFjZmQtYjcxNTkzYzA3N2JiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
518,Veergati,"Action, Drama","bare chested male, gangster, marital separation, adoptive father adopted son relationship, tough guy, action hero, cynicism, adoption, orphan, money, beating, businessman, punched in the face, gambling, prostitute, hospital, corruption, murder, arrest, police inspector, ambush, psychopath, evil man",https://m.media-amazon.com/images/M/MV5BNzAwYmJkMWEtYTBkNi00MzM3LWIyOTAtZjBiYjc1ZmUxYmI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
519,Ram Aur Shyam,"Action, Crime, Drama","showdown, two man army, court, arrest, kidnapping, bullet, empty gun, corruption, police officer, corrupt politician, traitor, revenge, helicopter, character name in title",https://m.media-amazon.com/images/M/MV5BMjE2MWI1MjYtYjViZi00ODE5LWJhMjYtNjFmMDM4ZDVlZjVkXkEyXkFqcGdeQXVyNDMyNDQ4NjY@._V1_
520,Jabariya Jodi,"Action, Comedy, Drama",thug,https://m.media-amazon.com/images/M/MV5BMDc4YWUxYjctYTM3Ny00NjMzLWE3NjItYzFlYTBiNjVlMGUxXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_
521,Qurbani,sorry,sorry,sorry
522,Quick Gun Murugun,sorry,"reincarnation, gun, traffic, cowboy, western spoof, vegetarian, traffic jam, spoof, locket, heaven, thick accent, swat team, security system, revolver, reference to clint eastwood, murder of brother, mumbai india, media, media coverage, horse, hindu, helicopter, hat shot off, explosion, evil corporation, divine intervention, cowboy hat, cowboy boots, corporation, cook, bullet, bullet time, bullet hole, bullet dodging, bullet catching, british man, bomb, bar, abduction, last wish, character name in title",https://m.media-amazon.com/images/M/MV5BMmQ5ZmI0YzEtMjk0OS00YTIwLTk3Y2ItNTQ1N2M3NDhlODRmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
523,Aur Pyaar Ho Gaya,Drama,sorry,https://m.media-amazon.com/images/M/MV5BOGE2NDI1ODYtNTBhZS00YzFmLWE3ODgtMTUzZmJkNjBjMjdmXkEyXkFqcGdeQXVyNDQ2ODE4NzM@._V1_
524,Nawabzaade,"Comedy, Romance",love,https://m.media-amazon.com/images/M/MV5BMTUzNDM2Njc0N15BMl5BanBnXkFtZTgwNDg3MTE5NTM@._V1_
525,Kranti,"Action, Adventure, Drama","india, treason, sentenced to death, revolution, freedom fighter, galley, storm, ship, galley slave, indian, colonialism, colonial india, british empire, atrocity, drunk girl, rebel princess, kidnapped princess, arrogant woman, tied up, female tied up, rebellion, tied up heroine, captive heroine, female spy, prisoner, hiccups, independence, death, battle, stabbed to death, soldier, escape, freedom, water, rain, hanging, thirst, cruelty, dead man, whipping, king, bow and arrow, gun, attempted rape, wrongful conviction, war for independence, murder, father son relationship, family relationships, false accusation, fort, cannon, patriot, family reunion, lost son, massacre, title spoken by character",https://m.media-amazon.com/images/M/MV5BYTEzMmQ5MzctMjRiZC00ZDU2LTgzZDQtYjFiZmExOWJhNGY1XkEyXkFqcGdeQXVyMDkwNTkwNg@@._V1_
526,Suryavanshi,"Action, Fantasy, Horror","fight, sword, villainess, portrait, supernatural power, love triangle, sword fight, misandrist, curse, reincarnation, ghost, dual role, marriage, death, father son relationship, flashback, father daughter relationship, wedding, mother daughter relationship, suicide, betrayal, friend, old man, car accident, mirror, stabbed in the back, looking at oneself in a mirror, leopard, black cat, prince, princess, earthquake, excavation, breaking a mirror, archaeologist, impaled with a shard of glass, death of friend, title spoken by character",https://m.media-amazon.com/images/M/MV5BZWE2ZWViMGMtZGJjNS00NGVkLThkZTYtODU2OTEzY2IxODIwXkEyXkFqcGdeQXVyODA3NzU4Njc@._V1_
527,Love Games,"Crime, Thriller",sorry,https://m.media-amazon.com/images/M/MV5BYTZhNTMxZGItMzUyMS00OGUxLWE4OWEtMWFhOTczOTdmNzdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_
528,John Day,"Action, Crime, Drama",daughter,https://m.media-amazon.com/images/M/MV5BNmE1YzZiOTgtMmY2NS00NGEzLThhYWUtZDRmNDRkMjdiN2IyXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
529,Gippi,"Comedy, Drama","character name as title, one word title, school, coming of age, overweight girl, underdog, school election, single parent, divorce, title directed by female, dancing, head girl, mother daughter relationship, brother sister relationship, teen angst, wedding, popularity, rival, friendship between girls, school life, schoolgirl, child protagonist, female protagonist, teenage girl, teenager, adolescence",https://m.media-amazon.com/images/M/MV5BMTg5NjE3MTE4NF5BMl5BanBnXkFtZTcwODc4ODUzOQ@@._V1_
530,Paap,Thriller,witness,https://m.media-amazon.com/images/M/MV5BN2NjNTg2ZjktMDlmZS00YTI2LWFiYzctNzZlODA1NTk0OTEzXkEyXkFqcGdeQXVyOTQ0MDUwOTM@._V1_
531,Paltan,"Action, Drama, History","border, timeframe 1960s",https://m.media-amazon.com/images/M/MV5BNDQwNWY1NzMtZWViYy00MDkzLWE5NjAtNzNiZWRiNTMxYWQwXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
532,Pyaar Tune Kya Kiya,Drama,love,sorry
533,Jigar,"Action, Drama, Romance","revenge, rape, police officer, beating, showdown, swimming pool, corrupt cop, challenge, police protection, neck brace, martial arts tournament, martial arts school, fistfight, martial arts, training, paraplegic, flashback, brother sister relationship, mixed martial arts, wheelchair, blood, chase, police, motorcycle, evil man, ambush, impalement, drowning, murder of a police officer, empty gun, poster, falling off a motorcycle, fight, anger, police station, murdered in a swimming pool, rape and revenge, love, reference to michael jackson, letter, friendship, wedding, battle of the sexes",https://m.media-amazon.com/images/M/MV5BZWQ5Y2NhMmEtMGVjZC00ZDA5LThiMDMtYTFhMmM2MGU4NDBlXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_
534,Shaapit,"Adventure, Horror, Romance","curse, love, possession, haunting, exorcism",https://m.media-amazon.com/images/M/MV5BMjUyYTBkODEtNGZlMi00OTZhLTkwNjctNDFjODY1YWRlY2M2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
535,Bandini,Drama,marriage,https://m.media-amazon.com/images/M/MV5BNjIyNTFmZDEtMjYzMS00MDY5LThlYzEtMmZkZDczNmY3NjQyXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_
536,Purani Jeans,"Drama, Romance",friendship,https://m.media-amazon.com/images/M/MV5BMjM0ODIyODU5OV5BMl5BanBnXkFtZTgwMzY1NTA3MTE@._V1_
537,The Zoya Factor,"Comedy, Drama, Romance","overacting, flop, disaster, dumb, crap, fictional brand, cricket sport",https://m.media-amazon.com/images/M/MV5BZmZkMzJmMmItMmIzYi00NTgyLTk2YTUtYmRmMWNiZjMxNmY3XkEyXkFqcGdeQXVyNjkyMjcxNjg@._V1_
538,Arjun Patiala,"Action, Comedy",spoof,https://m.media-amazon.com/images/M/MV5BZTQ2NWY0MmQtOTk3ZS00MmZiLTk5NmEtZmViZjc1NzhkOGEwXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_
539,Bol Radha Bol,"Action, Comedy, Crime","look alike, factory, village, dog, love, impostor, title based on song, impersonation, truck, deafness, autorickshaw, chase, drinking, bar, undercover cop, police inspector, night blindness, dual role, actor playing multiple roles, character name in title",https://m.media-amazon.com/images/M/MV5BZjBhODI5NTMtYzQyYS00ZTg4LWE0N2YtZGFlYTIwM2QxNGExXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
540,Omerta,"Action, Biography, Crime",terrorist,https://m.media-amazon.com/images/M/MV5BZGEyNDE1OWEtZmM5ZS00ZGVmLTgwZWUtZWJiMWYxZTBjYjIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
541,Aatish: Feel the Fire,"Action, Crime, Drama","love, bare chested male, lust, character repeats someone else's dialogue, criminal, police, revenge, friend, gang member, best friend, uncle nephew relationship, warehouse, mother son relationship, mud on face, handcuffs, neo noir, violence, shot to death, explosion, outrunning explosion, fire, cigarette lighter, shot in the head, pistol, shot in the leg, sunglasses, reunited friends, parking garage, rain, directorial debut, remake, brother brother relationship, handicapped, friendship, gangster, title spoken by character",https://m.media-amazon.com/images/M/MV5BZWEyZDFmNmQtYmYxMi00OWI4LThiMmUtOGYxYjRhZmQzMGNiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_
542,FryDay,"Comedy, Drama",water,https://m.media-amazon.com/images/M/MV5BNmRmM2QwZmMtNmZiNC00Mzc5LTlmZjktMzMzZDI2NTQwYzhjXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_
543,Boot Polish,"Comedy, Drama, Family","boy, girl, poverty, slum, child beggar, hope, saving money, prostitute, dignity, satire, orphan, brother sister relationship, child protagonist, prison, street child, social commentary, child abuse, begging, mistreatment, beggar with a physical disability, bootlegger, train, arrest, rain, illicit liquor, shoeshine, guardian, pretending to be mute, beach, beggar, imprisonment, children, uncaring society, street people, song, social service agency, slum life, lame beggar, dance, child neglect, child hero, child heroine, child abandonment, title spoken by character",https://m.media-amazon.com/images/M/MV5BYjc4YjExNmUtOTIyZi00NmE5LWI2YWItMGI3MzhhNjUzNDZhXkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_
544,Road to Sangam,"Drama, Thriller",police,https://m.media-amazon.com/images/M/MV5BMzkwNzllNTctNjU2MS00MjgzLWJmMzQtYmMyOWU0NzQzODAxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_
545,Roar: Tigers of the Sundarbans,"Action, Adventure, Sci-Fi",brother,https://m.media-amazon.com/images/M/MV5BMTk5OTkzNDc1NV5BMl5BanBnXkFtZTgwODg4NDExMzE@._V1_
546,Saheb Biwi Aur Gangster 3,"Action, Crime, Drama",gang war,https://m.media-amazon.com/images/M/MV5BZjA1Njc1ZTYtMWIyMy00MDQ5LTkwYjItZmZjMTE3MjVmMDFjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
547,Suraj Ka Satvan Ghoda,"Drama, Romance","love, nonlinear timeline, black comedy",https://m.media-amazon.com/images/M/MV5BYjlkMmVmM2UtMDQwMC00YjA2LTk2M2ItMWJjMzVkZjliYmNhXkEyXkFqcGdeQXVyMTMyMTc2MDU@._V1_
548,Junooniyat,"Drama, Romance","love, separation, swimming, army officer",https://m.media-amazon.com/images/M/MV5BMTFjZDEwNzAtOGI1Yi00MjQxLWJlMTAtODBkZDRiMGQ3MWZiXkEyXkFqcGdeQXVyMTE0NjEzNjI5._V1_
549,Yeh Raaste Hain Pyaar Ke,"Action, Drama, Romance","title sung by character, con artist, con man, con woman, car thief, anti hero, love triangle, piano, dual role, impersonation, death of brother, revenge, redemption, guilt, mistaken identity",https://m.media-amazon.com/images/M/MV5BYTI4MmM0NTYtZmI4NC00NjU3LWE0ZDItOWUyNjU4YTQxNWI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
550,Janbaaz,sorry,sorry,https://m.media-amazon.com/images/M/MV5BNjI4ZDc5NWUtMGVmZC00OTZlLWI2MWItOTgxYzViMzczZDQyXkEyXkFqcGdeQXVyOTM3ODI3Mjk@._V1_
551,Ajji,"Crime, Drama","rapist, vengeance, grandmother, rape, rape and revenge",https://m.media-amazon.com/images/M/MV5BZmU3ZGQyNTctN2NhZC00NzEzLTk3NjMtNTUxNGMyNjUzOThhXkEyXkFqcGdeQXVyNzI0NzQyNTk@._V1_
552,Lamhaa,sorry,"kashmir, assassination, torture, prisoner, bomb, journalist, child soldier, madrasah, mosque, ak 47, fanatic, lake, hindu, muslim, terrorist, one word title",https://m.media-amazon.com/images/M/MV5BNjIxNDIwNDg1MF5BMl5BanBnXkFtZTcwNTUwNTM3Mg@@._V1_
553,Henna,"Drama, Romance, Musical","pakistan, love, gypsy, amnesia, father daughter relationship, car accident, unrequited love, love triangle, corrupt cop, tragedy, india, character name in title, title spoken by character, accident, chase, letter, shootout, falling from height, death, cave in",https://m.media-amazon.com/images/M/MV5BNWEzM2NkNTMtYjYwNS00NTNlLWFiNzAtYjhhYTdmNDIyM2M3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
554,One Day: Justice Delivered,"Action, Crime, Thriller",disappearance,https://m.media-amazon.com/images/M/MV5BM2Y2NDgyZDUtZDg3OC00MjYxLTg1NzktMTBlZTViMzliOTNmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
